Region;Brott;År;Period;Antal;/100 000 inv
Bromölla kommun;Hot-, kränknings- och frihetsbrott;2014;Dec;17;137;
Bromölla kommun;Vårdslöshet- och vållandebrott;2014;Dec;0;0;
Bromölla kommun;Stöldbrott;2014;Dec;26;210;
Bromölla kommun;Bilbrott;2014;Dec;7;57;
Bromölla kommun;Skadegörelsebrott (inkl. mordbrand);2014;Dec;13;105;
Bromölla kommun;Vissa trafikbrott;2014;Dec;5;40;
Bromölla kommun;Alkohol- och narkotikabrott;2014;Dec;4;32;
Bromölla kommun;Vapenbrott;2014;Dec;1;8;
Bräcke kommun;Totalt antal brott;2014;Dec;27;415;
Bräcke kommun;Våldsbrott ;2014;Dec;4;61;
Bräcke kommun;Hot-, kränknings- och frihetsbrott;2014;Dec;7;108;
Bräcke kommun;Vårdslöshet- och vållandebrott;2014;Dec;0;0;
Bräcke kommun;Stöldbrott;2014;Dec;9;138;
Bräcke kommun;Bilbrott;2014;Dec;6;92;
Bräcke kommun;Skadegörelsebrott (inkl. mordbrand);2014;Dec;4;61;
Bräcke kommun;Vissa trafikbrott;2014;Dec;0;0;
Bräcke kommun;Alkohol- och narkotikabrott;2014;Dec;0;0;
Bräcke kommun;Vapenbrott;2014;Dec;0;0;
Burlöv kommun;Totalt antal brott;2014;Dec;142;827;
Burlöv kommun;Våldsbrott ;2014;Dec;13;76;
Burlöv kommun;Hot-, kränknings- och frihetsbrott;2014;Dec;22;128;
Burlöv kommun;Vårdslöshet- och vållandebrott;2014;Dec;0;0;
Burlöv kommun;Stöldbrott;2014;Dec;65;379;
Burlöv kommun;Bilbrott;2014;Dec;12;70;
Burlöv kommun;Skadegörelsebrott (inkl. mordbrand);2014;Dec;8;47;
Burlöv kommun;Vissa trafikbrott;2014;Dec;14;82;
Burlöv kommun;Alkohol- och narkotikabrott;2014;Dec;11;64;
Burlöv kommun;Vapenbrott;2014;Dec;0;0;
Båstad kommun;Totalt antal brott;2014;Dec;98;683;
Båstad kommun;Våldsbrott ;2014;Dec;4;28;
Båstad kommun;Hot-, kränknings- och frihetsbrott;2014;Dec;11;77;
Båstad kommun;Vårdslöshet- och vållandebrott;2014;Dec;1;7;
Båstad kommun;Stöldbrott;2014;Dec;37;258;
Båstad kommun;Bilbrott;2014;Dec;9;63;
Båstad kommun;Skadegörelsebrott (inkl. mordbrand);2014;Dec;14;98;
Båstad kommun;Vissa trafikbrott;2014;Dec;7;49;
Båstad kommun;Alkohol- och narkotikabrott;2014;Dec;7;49;
Båstad kommun;Vapenbrott;2014;Dec;0;0;
Dals-Ed kommun;Totalt antal brott;2014;Dec;15;316;
Dals-Ed kommun;Våldsbrott ;2014;Dec;1;21;
Dals-Ed kommun;Hot-, kränknings- och frihetsbrott;2014;Dec;3;63;
Dals-Ed kommun;Vårdslöshet- och vållandebrott;2014;Dec;0;0;
Dals-Ed kommun;Stöldbrott;2014;Dec;4;84;
Dals-Ed kommun;Bilbrott;2014;Dec;2;42;
Dals-Ed kommun;Skadegörelsebrott (inkl. mordbrand);2014;Dec;2;42;
Dals-Ed kommun;Vissa trafikbrott;2014;Dec;3;63;
Dals-Ed kommun;Alkohol- och narkotikabrott;2014;Dec;0;0;
Dals-Ed kommun;Vapenbrott;2014;Dec;0;0;
Danderyd kommun;Totalt antal brott;2014;Dec;251;778;
Danderyd kommun;Våldsbrott ;2014;Dec;11;34;
Danderyd kommun;Hot-, kränknings- och frihetsbrott;2014;Dec;15;46;
Danderyd kommun;Vårdslöshet- och vållandebrott;2014;Dec;2;6;
Danderyd kommun;Stöldbrott;2014;Dec;104;322;
Danderyd kommun;Bilbrott;2014;Dec;11;34;
Danderyd kommun;Skadegörelsebrott (inkl. mordbrand);2014;Dec;77;239;
Danderyd kommun;Vissa trafikbrott;2014;Dec;11;34;
Danderyd kommun;Alkohol- och narkotikabrott;2014;Dec;9;28;
Danderyd kommun;Vapenbrott;2014;Dec;3;9;
Degerfors kommun;Totalt antal brott;2014;Dec;65;683;
Degerfors kommun;Våldsbrott ;2014;Dec;7;74;
Degerfors kommun;Hot-, kränknings- och frihetsbrott;2014;Dec;8;84;
Degerfors kommun;Vårdslöshet- och vållandebrott;2014;Dec;1;11;
Degerfors kommun;Stöldbrott;2014;Dec;21;221;
Degerfors kommun;Bilbrott;2014;Dec;1;11;
Degerfors kommun;Skadegörelsebrott (inkl. mordbrand);2014;Dec;7;74;
Degerfors kommun;Vissa trafikbrott;2014;Dec;10;105;
Degerfors kommun;Alkohol- och narkotikabrott;2014;Dec;5;53;
Degerfors kommun;Vapenbrott;2014;Dec;1;11;
Dorotea kommun;Totalt antal brott;2014;Dec;11;399;
Dorotea kommun;Våldsbrott ;2014;Dec;1;36;
Dorotea kommun;Hot-, kränknings- och frihetsbrott;2014;Dec;4;145;
Dorotea kommun;Vårdslöshet- och vållandebrott;2014;Dec;0;0;
Dorotea kommun;Stöldbrott;2014;Dec;2;73;
Dorotea kommun;Bilbrott;2014;Dec;0;0;
Dorotea kommun;Skadegörelsebrott (inkl. mordbrand);2014;Dec;0;0;
Dorotea kommun;Vissa trafikbrott;2014;Dec;2;73;
Dorotea kommun;Alkohol- och narkotikabrott;2014;Dec;0;0;
Dorotea kommun;Vapenbrott;2014;Dec;0;0;
Eda kommun;Totalt antal brott;2014;Dec;76;901;
Eda kommun;Våldsbrott ;2014;Dec;10;118;
Eda kommun;Hot-, kränknings- och frihetsbrott;2014;Dec;11;130;
Eda kommun;Vårdslöshet- och vållandebrott;2014;Dec;0;0;
Eda kommun;Stöldbrott;2014;Dec;20;237;
Eda kommun;Bilbrott;2014;Dec;3;36;
Eda kommun;Skadegörelsebrott (inkl. mordbrand);2014;Dec;6;71;
Eda kommun;Vissa trafikbrott;2014;Dec;11;130;
Eda kommun;Alkohol- och narkotikabrott;2014;Dec;10;118;
Eda kommun;Vapenbrott;2014;Dec;1;12;
Ekerö kommun;Totalt antal brott;2014;Dec;103;388;
Ekerö kommun;Våldsbrott ;2014;Dec;17;64;
Ekerö kommun;Hot-, kränknings- och frihetsbrott;2014;Dec;15;57;
Ekerö kommun;Vårdslöshet- och vållandebrott;2014;Dec;2;8;
Ekerö kommun;Stöldbrott;2014;Dec;22;83;
Ekerö kommun;Bilbrott;2014;Dec;7;26;
Ekerö kommun;Skadegörelsebrott (inkl. mordbrand);2014;Dec;14;53;
Ekerö kommun;Vissa trafikbrott;2014;Dec;6;23;
Ekerö kommun;Alkohol- och narkotikabrott;2014;Dec;2;8;
Ekerö kommun;Vapenbrott;2014;Dec;0;0;
Eksjö kommun;Totalt antal brott;2014;Dec;125;756;
Eksjö kommun;Våldsbrott ;2014;Dec;14;85;
Eksjö kommun;Hot-, kränknings- och frihetsbrott;2014;Dec;10;60;
Eksjö kommun;Vårdslöshet- och vållandebrott;2014;Dec;1;6;
Eksjö kommun;Stöldbrott;2014;Dec;45;272;
Eksjö kommun;Bilbrott;2014;Dec;5;30;
Eksjö kommun;Skadegörelsebrott (inkl. mordbrand);2014;Dec;12;73;
Eksjö kommun;Vissa trafikbrott;2014;Dec;7;42;
Eksjö kommun;Alkohol- och narkotikabrott;2014;Dec;25;151;
Eksjö kommun;Vapenbrott;2014;Dec;0;0;
Emmaboda kommun;Totalt antal brott;2014;Dec;89;990;
Emmaboda kommun;Våldsbrott ;2014;Dec;9;100;
Emmaboda kommun;Hot-, kränknings- och frihetsbrott;2014;Dec;21;234;
Emmaboda kommun;Vårdslöshet- och vållandebrott;2014;Dec;0;0;
Emmaboda kommun;Stöldbrott;2014;Dec;21;234;
Emmaboda kommun;Bilbrott;2014;Dec;3;33;
Emmaboda kommun;Skadegörelsebrott (inkl. mordbrand);2014;Dec;8;89;
Emmaboda kommun;Vissa trafikbrott;2014;Dec;13;145;
Emmaboda kommun;Alkohol- och narkotikabrott;2014;Dec;14;156;
Emmaboda kommun;Vapenbrott;2014;Dec;1;11;
Enköping kommun;Totalt antal brott;2014;Dec;381;931;
Enköping kommun;Våldsbrott ;2014;Dec;31;76;
Enköping kommun;Hot-, kränknings- och frihetsbrott;2014;Dec;41;100;
Enköping kommun;Vårdslöshet- och vållandebrott;2014;Dec;1;2;
Enköping kommun;Stöldbrott;2014;Dec;99;242;
Enköping kommun;Bilbrott;2014;Dec;29;71;
Enköping kommun;Skadegörelsebrott (inkl. mordbrand);2014;Dec;19;46;
Enköping kommun;Vissa trafikbrott;2014;Dec;67;164;
Enköping kommun;Alkohol- och narkotikabrott;2014;Dec;100;244;
Enköping kommun;Vapenbrott;2014;Dec;3;7;
Eskilstuna kommun;Totalt antal brott;2014;Dec;1095;1091;
Eskilstuna kommun;Våldsbrott ;2014;Dec;124;124;
Eskilstuna kommun;Hot-, kränknings- och frihetsbrott;2014;Dec;160;159;
Eskilstuna kommun;Vårdslöshet- och vållandebrott;2014;Dec;7;7;
Eskilstuna kommun;Stöldbrott;2014;Dec;337;336;
Eskilstuna kommun;Bilbrott;2014;Dec;77;77;
Eskilstuna kommun;Skadegörelsebrott (inkl. mordbrand);2014;Dec;167;166;
Eskilstuna kommun;Vissa trafikbrott;2014;Dec;56;56;
Eskilstuna kommun;Alkohol- och narkotikabrott;2014;Dec;142;142;
Eskilstuna kommun;Vapenbrott;2014;Dec;25;25;
Eslöv kommun;Totalt antal brott;2014;Dec;296;924;
Eslöv kommun;Våldsbrott ;2014;Dec;22;69;
Eslöv kommun;Hot-, kränknings- och frihetsbrott;2014;Dec;48;150;
Eslöv kommun;Vårdslöshet- och vållandebrott;2014;Dec;2;6;
Eslöv kommun;Stöldbrott;2014;Dec;106;331;
Eslöv kommun;Bilbrott;2014;Dec;18;56;
Eslöv kommun;Skadegörelsebrott (inkl. mordbrand);2014;Dec;26;81;
Eslöv kommun;Vissa trafikbrott;2014;Dec;35;109;
Eslöv kommun;Alkohol- och narkotikabrott;2014;Dec;22;69;
Eslöv kommun;Vapenbrott;2014;Dec;4;12;
Essunga kommun;Totalt antal brott;2014;Dec;39;707;
Essunga kommun;Våldsbrott ;2014;Dec;1;18;
Essunga kommun;Hot-, kränknings- och frihetsbrott;2014;Dec;10;181;
Essunga kommun;Vårdslöshet- och vållandebrott;2014;Dec;0;0;
Essunga kommun;Stöldbrott;2014;Dec;14;254;
Essunga kommun;Bilbrott;2014;Dec;4;73;
Essunga kommun;Skadegörelsebrott (inkl. mordbrand);2014;Dec;6;109;
Essunga kommun;Vissa trafikbrott;2014;Dec;3;54;
