Region;Brott;År;Period;Antal;/100 000 inv
Essunga kommun;Totalt antal brott;2015;Apr;27;485;
Essunga kommun;Våldsbrott ;2015;Apr;5;90;
Essunga kommun;Hot-, kränknings- och frihetsbrott;2015;Apr;4;72;
Essunga kommun;Vårdslöshet- och vållandebrott;2015;Apr;0;0;
Essunga kommun;Stöldbrott;2015;Apr;9;162;
Essunga kommun;Bilbrott;2015;Apr;5;90;
Essunga kommun;Skadegörelsebrott (inkl. mordbrand);2015;Apr;6;108;
Essunga kommun;Vissa trafikbrott;2015;Apr;1;18;
Essunga kommun;Alkohol- och narkotikabrott;2015;Apr;1;18;
Essunga kommun;Vapenbrott;2015;Apr;0;0;
Fagersta kommun;Totalt antal brott;2015;Apr;104;787;
Fagersta kommun;Våldsbrott ;2015;Apr;12;91;
Fagersta kommun;Hot-, kränknings- och frihetsbrott;2015;Apr;16;121;
Fagersta kommun;Vårdslöshet- och vållandebrott;2015;Apr;2;15;
Fagersta kommun;Stöldbrott;2015;Apr;49;371;
Fagersta kommun;Bilbrott;2015;Apr;6;45;
Fagersta kommun;Skadegörelsebrott (inkl. mordbrand);2015;Apr;11;83;
Fagersta kommun;Vissa trafikbrott;2015;Apr;3;23;
Fagersta kommun;Alkohol- och narkotikabrott;2015;Apr;5;38;
Fagersta kommun;Vapenbrott;2015;Apr;1;8;
Falkenberg kommun;Totalt antal brott;2015;Apr;431;1010;
Falkenberg kommun;Våldsbrott ;2015;Apr;31;73;
Falkenberg kommun;Hot-, kränknings- och frihetsbrott;2015;Apr;46;108;
Falkenberg kommun;Vårdslöshet- och vållandebrott;2015;Apr;3;7;
Falkenberg kommun;Stöldbrott;2015;Apr;148;347;
Falkenberg kommun;Bilbrott;2015;Apr;33;77;
Falkenberg kommun;Skadegörelsebrott (inkl. mordbrand);2015;Apr;22;52;
Falkenberg kommun;Vissa trafikbrott;2015;Apr;32;75;
Falkenberg kommun;Alkohol- och narkotikabrott;2015;Apr;114;267;
Falkenberg kommun;Vapenbrott;2015;Apr;1;2;
Falköping kommun;Totalt antal brott;2015;Apr;258;798;
Falköping kommun;Våldsbrott ;2015;Apr;30;93;
Falköping kommun;Hot-, kränknings- och frihetsbrott;2015;Apr;34;105;
Falköping kommun;Vårdslöshet- och vållandebrott;2015;Apr;1;3;
Falköping kommun;Stöldbrott;2015;Apr;106;328;
Falköping kommun;Bilbrott;2015;Apr;25;77;
Falköping kommun;Skadegörelsebrott (inkl. mordbrand);2015;Apr;22;68;
Falköping kommun;Vissa trafikbrott;2015;Apr;20;62;
Falköping kommun;Alkohol- och narkotikabrott;2015;Apr;18;56;
Falköping kommun;Vapenbrott;2015;Apr;2;6;
Falun kommun;Totalt antal brott;2015;Apr;377;662;
Falun kommun;Våldsbrott ;2015;Apr;31;54;
Falun kommun;Hot-, kränknings- och frihetsbrott;2015;Apr;57;100;
Falun kommun;Vårdslöshet- och vållandebrott;2015;Apr;4;7;
Falun kommun;Stöldbrott;2015;Apr;173;304;
Falun kommun;Bilbrott;2015;Apr;40;70;
Falun kommun;Skadegörelsebrott (inkl. mordbrand);2015;Apr;45;79;
