Region;Brott;År;Period;Antal;/100 000 inv
Emmaboda kommun;Skadegörelsebrott (inkl. mordbrand);2013;Maj;7;78;
Emmaboda kommun;Vissa trafikbrott;2013;Maj;11;123;
Emmaboda kommun;Alkohol- och narkotikabrott;2013;Maj;4;45;
Emmaboda kommun;Vapenbrott;2013;Maj;0;0;
Enköping kommun;Totalt antal brott;2013;Maj;505;1247;
Enköping kommun;Våldsbrott ;2013;Maj;48;119;
Enköping kommun;Hot-, kränknings- och frihetsbrott;2013;Maj;59;146;
Enköping kommun;Vårdslöshet- och vållandebrott;2013;Maj;6;15;
Enköping kommun;Stöldbrott;2013;Maj;134;331;
Enköping kommun;Bilbrott;2013;Maj;37;91;
Enköping kommun;Skadegörelsebrott (inkl. mordbrand);2013;Maj;66;163;
Enköping kommun;Vissa trafikbrott;2013;Maj;55;136;
Enköping kommun;Alkohol- och narkotikabrott;2013;Maj;124;306;
Enköping kommun;Vapenbrott;2013;Maj;5;12;
Eskilstuna kommun;Totalt antal brott;2013;Maj;1561;1573;
Eskilstuna kommun;Våldsbrott ;2013;Maj;149;150;
Eskilstuna kommun;Hot-, kränknings- och frihetsbrott;2013;Maj;186;187;
Eskilstuna kommun;Vårdslöshet- och vållandebrott;2013;Maj;11;11;
Eskilstuna kommun;Stöldbrott;2013;Maj;513;517;
Eskilstuna kommun;Bilbrott;2013;Maj;87;88;
Eskilstuna kommun;Skadegörelsebrott (inkl. mordbrand);2013;Maj;262;264;
Eskilstuna kommun;Vissa trafikbrott;2013;Maj;73;74;
Eskilstuna kommun;Alkohol- och narkotikabrott;2013;Maj;138;139;
Eskilstuna kommun;Vapenbrott;2013;Maj;22;22;
Eslöv kommun;Totalt antal brott;2013;Maj;381;1197;
Eslöv kommun;Våldsbrott ;2013;Maj;28;88;
Eslöv kommun;Hot-, kränknings- och frihetsbrott;2013;Maj;47;148;
Eslöv kommun;Vårdslöshet- och vållandebrott;2013;Maj;2;6;
Eslöv kommun;Stöldbrott;2013;Maj;166;521;
Eslöv kommun;Bilbrott;2013;Maj;64;201;
Eslöv kommun;Skadegörelsebrott (inkl. mordbrand);2013;Maj;40;126;
Eslöv kommun;Vissa trafikbrott;2013;Maj;24;75;
Eslöv kommun;Alkohol- och narkotikabrott;2013;Maj;54;170;
Eslöv kommun;Vapenbrott;2013;Maj;3;9;
Essunga kommun;Totalt antal brott;2013;Maj;40;728;
Essunga kommun;Våldsbrott ;2013;Maj;1;18;
Essunga kommun;Hot-, kränknings- och frihetsbrott;2013;Maj;9;164;
Essunga kommun;Vårdslöshet- och vållandebrott;2013;Maj;2;36;
Essunga kommun;Stöldbrott;2013;Maj;16;291;
Essunga kommun;Bilbrott;2013;Maj;1;18;
Essunga kommun;Skadegörelsebrott (inkl. mordbrand);2013;Maj;4;73;
Essunga kommun;Vissa trafikbrott;2013;Maj;3;55;
Essunga kommun;Alkohol- och narkotikabrott;2013;Maj;3;55;
Essunga kommun;Vapenbrott;2013;Maj;0;0;
Fagersta kommun;Totalt antal brott;2013;Maj;108;847;
