Region;Brott;År;Period;Antal;/100 000 inv
Botkyrka kommun;Vårdslöshet- och vållandebrott;2016 prel.;Sep;4;4;
Botkyrka kommun;Stöldbrott;2016 prel.;Sep;396;443;
Botkyrka kommun;Bilbrott;2016 prel.;Sep;87;97;
Botkyrka kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Sep;156;174;
Botkyrka kommun;Vissa trafikbrott;2016 prel.;Sep;112;125;
Botkyrka kommun;Alkohol- och narkotikabrott;2016 prel.;Sep;114;127;
Botkyrka kommun;Vapenbrott;2016 prel.;Sep;16;18;
Boxholm kommun;Totalt antal brott;2016 prel.;Sep;43;807;
Boxholm kommun;Våldsbrott ;2016 prel.;Sep;7;131;
Boxholm kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Sep;11;206;
Boxholm kommun;Vårdslöshet- och vållandebrott;2016 prel.;Sep;1;19;
Boxholm kommun;Stöldbrott;2016 prel.;Sep;14;263;
Boxholm kommun;Bilbrott;2016 prel.;Sep;6;113;
Boxholm kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Sep;5;94;
Boxholm kommun;Vissa trafikbrott;2016 prel.;Sep;0;0;
Boxholm kommun;Alkohol- och narkotikabrott;2016 prel.;Sep;0;0;
Boxholm kommun;Vapenbrott;2016 prel.;Sep;0;0;
Bromölla kommun;Totalt antal brott;2016 prel.;Sep;75;599;
Bromölla kommun;Våldsbrott ;2016 prel.;Sep;5;40;
Bromölla kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Sep;12;96;
Bromölla kommun;Vårdslöshet- och vållandebrott;2016 prel.;Sep;1;8;
Bromölla kommun;Stöldbrott;2016 prel.;Sep;22;176;
Bromölla kommun;Bilbrott;2016 prel.;Sep;3;24;
Bromölla kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Sep;7;56;
Bromölla kommun;Vissa trafikbrott;2016 prel.;Sep;4;32;
Bromölla kommun;Alkohol- och narkotikabrott;2016 prel.;Sep;11;88;
Bromölla kommun;Vapenbrott;2016 prel.;Sep;1;8;
Bräcke kommun;Totalt antal brott;2016 prel.;Sep;24;372;
Bräcke kommun;Våldsbrott ;2016 prel.;Sep;1;15;
Bräcke kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Sep;2;31;
Bräcke kommun;Vårdslöshet- och vållandebrott;2016 prel.;Sep;0;0;
Bräcke kommun;Stöldbrott;2016 prel.;Sep;3;46;
