Region;Brott;År;Period;Antal;/100 000 inv
Bromölla kommun;Alkohol- och narkotikabrott;2015;Feb;1;8;
Bromölla kommun;Vapenbrott;2015;Feb;0;0;
Bräcke kommun;Totalt antal brott;2015;Feb;20;310;
Bräcke kommun;Våldsbrott ;2015;Feb;2;31;
Bräcke kommun;Hot-, kränknings- och frihetsbrott;2015;Feb;1;15;
Bräcke kommun;Vårdslöshet- och vållandebrott;2015;Feb;0;0;
Bräcke kommun;Stöldbrott;2015;Feb;8;124;
Bräcke kommun;Bilbrott;2015;Feb;1;15;
Bräcke kommun;Skadegörelsebrott (inkl. mordbrand);2015;Feb;1;15;
Bräcke kommun;Vissa trafikbrott;2015;Feb;3;46;
Bräcke kommun;Alkohol- och narkotikabrott;2015;Feb;0;0;
Bräcke kommun;Vapenbrott;2015;Feb;0;0;
Burlöv kommun;Totalt antal brott;2015;Feb;157;906;
Burlöv kommun;Våldsbrott ;2015;Feb;14;81;
Burlöv kommun;Hot-, kränknings- och frihetsbrott;2015;Feb;31;179;
Burlöv kommun;Vårdslöshet- och vållandebrott;2015;Feb;0;0;
Burlöv kommun;Stöldbrott;2015;Feb;74;427;
Burlöv kommun;Bilbrott;2015;Feb;23;133;
Burlöv kommun;Skadegörelsebrott (inkl. mordbrand);2015;Feb;14;81;
Burlöv kommun;Vissa trafikbrott;2015;Feb;6;35;
Burlöv kommun;Alkohol- och narkotikabrott;2015;Feb;6;35;
Burlöv kommun;Vapenbrott;2015;Feb;1;6;
Båstad kommun;Totalt antal brott;2015;Feb;127;882;
Båstad kommun;Våldsbrott ;2015;Feb;4;28;
Båstad kommun;Hot-, kränknings- och frihetsbrott;2015;Feb;25;174;
Båstad kommun;Vårdslöshet- och vållandebrott;2015;Feb;0;0;
Båstad kommun;Stöldbrott;2015;Feb;44;306;
Båstad kommun;Bilbrott;2015;Feb;12;83;
Båstad kommun;Skadegörelsebrott (inkl. mordbrand);2015;Feb;13;90;
Båstad kommun;Vissa trafikbrott;2015;Feb;6;42;
Båstad kommun;Alkohol- och narkotikabrott;2015;Feb;18;125;
Båstad kommun;Vapenbrott;2015;Feb;1;7;
Dals-Ed kommun;Totalt antal brott;2015;Feb;15;314;
Dals-Ed kommun;Våldsbrott ;2015;Feb;1;21;
Dals-Ed kommun;Hot-, kränknings- och frihetsbrott;2015;Feb;1;21;
Dals-Ed kommun;Vårdslöshet- och vållandebrott;2015;Feb;0;0;
Dals-Ed kommun;Stöldbrott;2015;Feb;6;125;
Dals-Ed kommun;Bilbrott;2015;Feb;2;42;
Dals-Ed kommun;Skadegörelsebrott (inkl. mordbrand);2015;Feb;1;21;
Dals-Ed kommun;Vissa trafikbrott;2015;Feb;2;42;
Dals-Ed kommun;Alkohol- och narkotikabrott;2015;Feb;3;63;
Dals-Ed kommun;Vapenbrott;2015;Feb;1;21;
Danderyd kommun;Totalt antal brott;2015;Feb;273;844;
Danderyd kommun;Våldsbrott ;2015;Feb;19;59;
Danderyd kommun;Hot-, kränknings- och frihetsbrott;2015;Feb;11;34;
Danderyd kommun;Vårdslöshet- och vållandebrott;2015;Feb;2;6;
Danderyd kommun;Stöldbrott;2015;Feb;124;383;
Danderyd kommun;Bilbrott;2015;Feb;39;121;
