Region;Brott;År;Period;Antal;/100 000 inv
Essunga kommun;Skadegörelsebrott (inkl. mordbrand);2014;Nov;14;254;
Essunga kommun;Vissa trafikbrott;2014;Nov;0;0;
Essunga kommun;Alkohol- och narkotikabrott;2014;Nov;4;73;
Essunga kommun;Vapenbrott;2014;Nov;1;18;
Fagersta kommun;Totalt antal brott;2014;Nov;148;1138;
Fagersta kommun;Våldsbrott ;2014;Nov;29;223;
Fagersta kommun;Hot-, kränknings- och frihetsbrott;2014;Nov;32;246;
Fagersta kommun;Vårdslöshet- och vållandebrott;2014;Nov;3;23;
Fagersta kommun;Stöldbrott;2014;Nov;39;300;
Fagersta kommun;Bilbrott;2014;Nov;2;15;
Fagersta kommun;Skadegörelsebrott (inkl. mordbrand);2014;Nov;4;31;
Fagersta kommun;Vissa trafikbrott;2014;Nov;17;131;
Fagersta kommun;Alkohol- och narkotikabrott;2014;Nov;20;154;
Fagersta kommun;Vapenbrott;2014;Nov;1;8;
Falkenberg kommun;Totalt antal brott;2014;Nov;378;896;
Falkenberg kommun;Våldsbrott ;2014;Nov;30;71;
Falkenberg kommun;Hot-, kränknings- och frihetsbrott;2014;Nov;67;159;
Falkenberg kommun;Vårdslöshet- och vållandebrott;2014;Nov;3;7;
Falkenberg kommun;Stöldbrott;2014;Nov;140;332;
Falkenberg kommun;Bilbrott;2014;Nov;25;59;
Falkenberg kommun;Skadegörelsebrott (inkl. mordbrand);2014;Nov;18;43;
Falkenberg kommun;Vissa trafikbrott;2014;Nov;34;81;
Falkenberg kommun;Alkohol- och narkotikabrott;2014;Nov;52;123;
Falkenberg kommun;Vapenbrott;2014;Nov;10;24;
Falköping kommun;Totalt antal brott;2014;Nov;298;929;
Falköping kommun;Våldsbrott ;2014;Nov;38;118;
Falköping kommun;Hot-, kränknings- och frihetsbrott;2014;Nov;48;150;
Falköping kommun;Vårdslöshet- och vållandebrott;2014;Nov;0;0;
Falköping kommun;Stöldbrott;2014;Nov;114;355;
Falköping kommun;Bilbrott;2014;Nov;26;81;
Falköping kommun;Skadegörelsebrott (inkl. mordbrand);2014;Nov;29;90;
Falköping kommun;Vissa trafikbrott;2014;Nov;14;44;
Falköping kommun;Alkohol- och narkotikabrott;2014;Nov;38;118;
Falköping kommun;Vapenbrott;2014;Nov;7;22;
Falun kommun;Totalt antal brott;2014;Nov;414;728;
Falun kommun;Våldsbrott ;2014;Nov;40;70;
Falun kommun;Hot-, kränknings- och frihetsbrott;2014;Nov;65;114;
Falun kommun;Vårdslöshet- och vållandebrott;2014;Nov;3;5;
Falun kommun;Stöldbrott;2014;Nov;172;303;
Falun kommun;Bilbrott;2014;Nov;23;40;
