Region;Brott;År;Period;Antal;/100 000 inv
Borås kommun;Totalt antal brott;2014;Aug;1018;956;
Borås kommun;Våldsbrott ;2014;Aug;81;76;
Borås kommun;Hot-, kränknings- och frihetsbrott;2014;Aug;114;107;
Borås kommun;Vårdslöshet- och vållandebrott;2014;Aug;9;8;
Borås kommun;Stöldbrott;2014;Aug;356;334;
Borås kommun;Bilbrott;2014;Aug;77;72;
Borås kommun;Skadegörelsebrott (inkl. mordbrand);2014;Aug;108;101;
Borås kommun;Vissa trafikbrott;2014;Aug;82;77;
Borås kommun;Alkohol- och narkotikabrott;2014;Aug;166;156;
Borås kommun;Vapenbrott;2014;Aug;29;27;
Botkyrka kommun;Totalt antal brott;2014;Aug;1056;1197;
Botkyrka kommun;Våldsbrott ;2014;Aug;95;108;
Botkyrka kommun;Hot-, kränknings- och frihetsbrott;2014;Aug;144;163;
Botkyrka kommun;Vårdslöshet- och vållandebrott;2014;Aug;4;5;
Botkyrka kommun;Stöldbrott;2014;Aug;417;473;
Botkyrka kommun;Bilbrott;2014;Aug;77;87;
Botkyrka kommun;Skadegörelsebrott (inkl. mordbrand);2014;Aug;134;152;
Botkyrka kommun;Vissa trafikbrott;2014;Aug;71;80;
Botkyrka kommun;Alkohol- och narkotikabrott;2014;Aug;64;73;
Botkyrka kommun;Vapenbrott;2014;Aug;10;11;
Boxholm kommun;Totalt antal brott;2014;Aug;26;491;
Boxholm kommun;Våldsbrott ;2014;Aug;4;75;
Boxholm kommun;Hot-, kränknings- och frihetsbrott;2014;Aug;2;38;
Boxholm kommun;Vårdslöshet- och vållandebrott;2014;Aug;1;19;
Boxholm kommun;Stöldbrott;2014;Aug;10;189;
Boxholm kommun;Bilbrott;2014;Aug;2;38;
Boxholm kommun;Skadegörelsebrott (inkl. mordbrand);2014;Aug;1;19;
Boxholm kommun;Vissa trafikbrott;2014;Aug;4;75;
Boxholm kommun;Alkohol- och narkotikabrott;2014;Aug;4;75;
Boxholm kommun;Vapenbrott;2014;Aug;0;0;
Bromölla kommun;Totalt antal brott;2014;Aug;97;784;
Bromölla kommun;Våldsbrott ;2014;Aug;11;89;
Bromölla kommun;Hot-, kränknings- och frihetsbrott;2014;Aug;16;129;
Bromölla kommun;Vårdslöshet- och vållandebrott;2014;Aug;0;0;
Bromölla kommun;Stöldbrott;2014;Aug;34;275;
Bromölla kommun;Bilbrott;2014;Aug;8;65;
Bromölla kommun;Skadegörelsebrott (inkl. mordbrand);2014;Aug;12;97;
Bromölla kommun;Vissa trafikbrott;2014;Aug;9;73;
Bromölla kommun;Alkohol- och narkotikabrott;2014;Aug;5;40;
Bromölla kommun;Vapenbrott;2014;Aug;1;8;
Bräcke kommun;Totalt antal brott;2014;Aug;37;568;
Bräcke kommun;Våldsbrott ;2014;Aug;2;31;
