Region;Brott;År;Period;Antal;/100 000 inv
Bollnäs kommun;Våldsbrott ;2014;Jun;25;95;
Bollnäs kommun;Hot-, kränknings- och frihetsbrott;2014;Jun;46;175;
Bollnäs kommun;Vårdslöshet- och vållandebrott;2014;Jun;0;0;
Bollnäs kommun;Stöldbrott;2014;Jun;82;312;
Bollnäs kommun;Bilbrott;2014;Jun;16;61;
Bollnäs kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jun;27;103;
Bollnäs kommun;Vissa trafikbrott;2014;Jun;16;61;
Bollnäs kommun;Alkohol- och narkotikabrott;2014;Jun;15;57;
Bollnäs kommun;Vapenbrott;2014;Jun;3;11;
Borgholm kommun;Totalt antal brott;2014;Jun;171;1606;
Borgholm kommun;Våldsbrott ;2014;Jun;20;188;
Borgholm kommun;Hot-, kränknings- och frihetsbrott;2014;Jun;1;9;
Borgholm kommun;Vårdslöshet- och vållandebrott;2014;Jun;1;9;
Borgholm kommun;Stöldbrott;2014;Jun;86;808;
Borgholm kommun;Bilbrott;2014;Jun;23;216;
Borgholm kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jun;22;207;
Borgholm kommun;Vissa trafikbrott;2014;Jun;12;113;
Borgholm kommun;Alkohol- och narkotikabrott;2014;Jun;20;188;
Borgholm kommun;Vapenbrott;2014;Jun;0;0;
Borlänge kommun;Totalt antal brott;2014;Jun;578;1148;
Borlänge kommun;Våldsbrott ;2014;Jun;51;101;
Borlänge kommun;Hot-, kränknings- och frihetsbrott;2014;Jun;77;153;
Borlänge kommun;Vårdslöshet- och vållandebrott;2014;Jun;4;8;
Borlänge kommun;Stöldbrott;2014;Jun;258;512;
Borlänge kommun;Bilbrott;2014;Jun;40;79;
Borlänge kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jun;79;157;
Borlänge kommun;Vissa trafikbrott;2014;Jun;27;54;
Borlänge kommun;Alkohol- och narkotikabrott;2014;Jun;28;56;
Borlänge kommun;Vapenbrott;2014;Jun;2;4;
Borås kommun;Totalt antal brott;2014;Jun;981;921;
Borås kommun;Våldsbrott ;2014;Jun;92;86;
Borås kommun;Hot-, kränknings- och frihetsbrott;2014;Jun;123;115;
Borås kommun;Vårdslöshet- och vållandebrott;2014;Jun;5;5;
Borås kommun;Stöldbrott;2014;Jun;306;287;
Borås kommun;Bilbrott;2014;Jun;73;69;
Borås kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jun;90;85;
Borås kommun;Vissa trafikbrott;2014;Jun;81;76;
Borås kommun;Alkohol- och narkotikabrott;2014;Jun;140;131;
Borås kommun;Vapenbrott;2014;Jun;12;11;
Botkyrka kommun;Totalt antal brott;2014;Jun;910;1031;
Botkyrka kommun;Våldsbrott ;2014;Jun;101;114;
Botkyrka kommun;Hot-, kränknings- och frihetsbrott;2014;Jun;103;117;
Botkyrka kommun;Vårdslöshet- och vållandebrott;2014;Jun;4;5;
Botkyrka kommun;Stöldbrott;2014;Jun;351;398;
Botkyrka kommun;Bilbrott;2014;Jun;70;79;
Botkyrka kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jun;127;144;
Botkyrka kommun;Vissa trafikbrott;2014;Jun;77;87;
Botkyrka kommun;Alkohol- och narkotikabrott;2014;Jun;51;58;
Botkyrka kommun;Vapenbrott;2014;Jun;6;7;
Boxholm kommun;Totalt antal brott;2014;Jun;21;396;
Boxholm kommun;Våldsbrott ;2014;Jun;1;19;
Boxholm kommun;Hot-, kränknings- och frihetsbrott;2014;Jun;1;19;
Boxholm kommun;Vårdslöshet- och vållandebrott;2014;Jun;0;0;
Boxholm kommun;Stöldbrott;2014;Jun;8;151;
Boxholm kommun;Bilbrott;2014;Jun;3;57;
Boxholm kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jun;3;57;
Boxholm kommun;Vissa trafikbrott;2014;Jun;2;38;
Boxholm kommun;Alkohol- och narkotikabrott;2014;Jun;1;19;
Boxholm kommun;Vapenbrott;2014;Jun;0;0;
Bromölla kommun;Totalt antal brott;2014;Jun;96;776;
Bromölla kommun;Våldsbrott ;2014;Jun;15;121;
Bromölla kommun;Hot-, kränknings- och frihetsbrott;2014;Jun;18;146;
Bromölla kommun;Vårdslöshet- och vållandebrott;2014;Jun;1;8;
Bromölla kommun;Stöldbrott;2014;Jun;30;243;
Bromölla kommun;Bilbrott;2014;Jun;11;89;
Bromölla kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jun;13;105;
Bromölla kommun;Vissa trafikbrott;2014;Jun;4;32;
Bromölla kommun;Alkohol- och narkotikabrott;2014;Jun;5;40;
Bromölla kommun;Vapenbrott;2014;Jun;1;8;
Bräcke kommun;Totalt antal brott;2014;Jun;40;614;
Bräcke kommun;Våldsbrott ;2014;Jun;7;108;
Bräcke kommun;Hot-, kränknings- och frihetsbrott;2014;Jun;4;61;
Bräcke kommun;Vårdslöshet- och vållandebrott;2014;Jun;0;0;
Bräcke kommun;Stöldbrott;2014;Jun;16;246;
Bräcke kommun;Bilbrott;2014;Jun;1;15;
Bräcke kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jun;5;77;
Bräcke kommun;Vissa trafikbrott;2014;Jun;1;15;
Bräcke kommun;Alkohol- och narkotikabrott;2014;Jun;5;77;
Bräcke kommun;Vapenbrott;2014;Jun;0;0;
Burlöv kommun;Totalt antal brott;2014;Jun;179;1043;
Burlöv kommun;Våldsbrott ;2014;Jun;10;58;
